sci_data_set_name,sci_targname,sci_ra,sci_dec,sci_refnum,sci_start_time,sci_stop_time,sci_actual_duration,sci_instrume,sci_aper_1234,sci_spec_1234,sci_central_wavelength,sci_pep_id,sci_pi_last_name,sci_release_date,sci_preview_name,scp_scan_type,sci_hlsp
J93I07CDQ,0910-52377-503,202.6897083333,-1.811566666667,49,2004-08-16T18:24:35.877000,2004-08-16T18:31:36.923000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.1865,10174,KOOPMANS,2005-02-15T21:54:07,J93I07CDQ,,
J93I07CEQ,0910-52377-503,202.6897083333,-1.811566666667,49,2004-08-16T18:34:13.893000,2004-08-16T18:41:14.940000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.5083,10174,KOOPMANS,2005-02-15T21:56:37,J93I07CEQ,,
J93I11BTQ,0921-52380-293,222.8674583333,-2.660119444444,49,2005-05-07T12:40:39.203000,2005-05-07T12:47:40.253000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2231,10174,KOOPMANS,2005-11-09T04:08:14,J93I11BTQ,,
J93I11BUQ,0921-52380-293,222.8674583333,-2.660119444444,49,2005-05-07T12:50:17.220000,2005-05-07T12:57:18.237000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.6929,10174,KOOPMANS,2005-11-09T04:12:44,J93I11BUQ,,
J93I02FCQ,0969-52442-134,181.4185,49.17482777778,49,2005-03-08T00:47:32.140000,2005-03-08T00:54:33.187000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2148,10174,KOOPMANS,2005-09-07T08:10:47,J93I02FCQ,,
J93I02FDQ,0969-52442-134,181.4185,49.17482777778,49,2005-03-08T00:57:10.157000,2005-03-08T01:04:11.203000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.6509,10174,KOOPMANS,2005-09-07T08:16:47,J93I02FDQ,,
J93I26OSQ,0973-52426-464,255.5698333333,33.345775,49,2004-08-11T20:14:05.893000,2004-08-11T20:21:06.940000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.1855,10174,KOOPMANS,2005-02-12T12:17:24,J93I26OSQ,,
J93I26OTQ,0973-52426-464,255.5698333333,33.345775,49,2004-08-11T20:23:43.877000,2004-08-11T20:30:44.923000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.5049,10174,KOOPMANS,2005-02-11T21:53:25,J93I26OTQ,,
J9OP01010,SDSSJ0008-0004,2.012310559609,-0.06897320162024,40,2006-09-06T08:13:05.107000,2006-09-06T08:44:24.140000,1566.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1514,10886,BOLTON,2006-09-06T17:46:38,J9OP01010,,
U9OP6301M,SDSSJ0008-0004-COPY,1.999961005391,-0.07440948882722,40,2007-05-24T07:55:16.810000,2007-05-24T08:01:56.810000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-05-24T22:20:27,U9OP6301M,,
U9OP6302M,SDSSJ0008-0004-COPY,2.00007522766,-0.07430429400705,40,2007-05-24T08:07:16.810000,2007-05-24T08:13:56.810000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-05-24T22:21:57,U9OP6302M,,
U9OP6303M,SDSSJ0008-0004-COPY,2.000229722419,-0.07428867145469,40,2007-05-24T09:26:16.810000,2007-05-24T09:32:56.810000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-05-24T22:23:30,U9OP6303M,,
U9OP6304M,SDSSJ0008-0004-COPY,2.000115500151,-0.07439386627527,40,2007-05-24T09:38:16.810000,2007-05-24T09:44:56.810000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-05-24T22:25:01,U9OP6304M,,
J9EM03KSQ,SDSSJ0028-0929,7.074458333333,-9.492861111111,27,2005-10-20T04:26:15.577000,2005-10-20T04:33:16.767000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2466,10587,BOLTON,2006-10-20T14:49:28.837000,J9EM03KSQ,,
J9EM03KTQ,SDSSJ0028-0929,7.074458333333,-9.492861111111,27,2005-10-20T04:35:53.557000,2005-10-20T04:42:54.747000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8091,10587,BOLTON,2006-10-20T14:59:27.010000,J9EM03KTQ,,
J9OP02010,SDSSJ0029-0055,7.282348881592,-0.9307202053775,40,2006-09-12T16:05:25.150000,2006-09-12T16:48:02.167000,2088.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1558,10886,BOLTON,2006-09-12T22:37:40,J9OP02010,,
J9EM47AYQ,SDSSJ0044+0113,11.01208333333,1.220138888889,27,2006-06-12T05:24:33.973000,2006-06-12T05:31:35.023000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9731,10587,BOLTON,2007-06-12T14:44:46.453000,J9EM47AYQ,,
J9EM0PEWQ,SDSSJ0109+1500,17.39058333333,15.00902777778,27,2006-06-16T07:01:13.027000,2006-06-16T07:08:14.073000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9761,10587,BOLTON,2007-06-16T17:02:30.790000,J9EM0PEWQ,,
J9OP03010,SDSSJ0157-0056,29.49555661681,-0.9406084736719,40,2006-08-24T13:19:45.107000,2006-08-24T14:02:22.123000,2088.0,ACS   ,WFC1,CLEAR1L;F814W,8045.142475000001,10886,BOLTON,2006-08-25T06:23:56,J9OP03010,,
J9OP04010,SDSSJ0252+0039,43.18833963809,0.666212458955,40,2006-10-02T19:02:20.160000,2006-10-02T19:44:57.207000,2088.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1699,10886,BOLTON,2006-10-03T12:25:49,J9OP04010,,
J9OP05010,SDSSJ0330-0020,52.55055272469,-0.3477702178823,40,2006-09-16T14:33:51.137000,2006-09-16T15:16:28.183000,2088.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1587,10886,BOLTON,2006-09-17T08:12:11,J9OP05010,,
J9EM61PFQ,SDSSJ0354-0648,58.743625,-6.811888888889,27,2005-08-11T01:17:36.383000,2005-08-11T01:24:37.430000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2368,10587,BOLTON,2006-08-11T06:38:09.893000,J9EM61PFQ,,
J9EM61PGQ,SDSSJ0354-0648,58.743625,-6.811888888889,27,2005-08-11T01:27:14.397000,2005-08-11T01:34:15.447000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.7598,10587,BOLTON,2006-08-11T06:41:46.283000,J9EM61PGQ,,
J9EM13QBQ,SDSSJ0405-0455,61.39758333333,-4.931222222222,27,2006-11-10T05:31:22.233000,2006-11-10T05:38:23.280000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1973,10587,BOLTON,2007-11-10T17:02:57.623000,J9EM13QBQ,,
J9OP06010,SDSSJ0728+3835,112.0205809487,38.5904595697,40,2006-10-09T03:12:29.183000,2006-10-09T03:55:34.200000,2116.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1743,10886,BOLTON,2006-10-09T11:20:51,J9OP06010,,
