,z_source,z_lens,stellar_mass,einstein_radius,velocity_dispersion,source_mag_fuv,lensed_source_mag_fuv,lens_mag_fuv,source_mag_nuv,lensed_source_mag_nuv,lens_mag_nuv,source_mag_u,lensed_source_mag_u,lens_mag_u,source_mag_b,lensed_source_mag_b,lens_mag_b,source_mag_v,lensed_source_mag_v,lens_mag_v,source_mag_r,lensed_source_mag_r,lens_mag_r,source_mag_i,lensed_source_mag_i,lens_mag_i,source_mag_j,lensed_source_mag_j,lens_mag_j,source_mag_h,lensed_source_mag_h,lens_mag_h,source_mag_k,lensed_source_mag_k,lens_mag_k
32,6.256355887251943,2.6420334806298604,133452004142.88487,0.49796343090042045,237.95509660967048,inf,inf,29.74081452054097,inf,inf,28.7283504587193,inf,inf,26.67073086583017,34.252239943373645,33.49915512306512,25.520161717020397,32.41952169953417,31.666436879225646,25.30443719203696,30.934782711107758,30.18169789079923,25.08451099927959,30.599667245862307,29.84658242555378,24.99726995417578,30.2918790208628,29.538794200554275,24.17039529965483,30.110463337150655,29.35737851684213,23.4326931167337,29.739943259089543,28.986858438781017,22.826466220885795
33,5.370463006101271,0.4303089316003081,54802825580.09088,0.9827183152417781,209.16307285176538,inf,inf,22.59908715222239,inf,inf,22.502696781723188,38.249197142941085,37.43135667283703,22.368059590081344,35.72130366314606,34.90346319304201,21.84988317760103,33.44346639469785,32.6256259245938,21.070695167154874,32.60952300882096,31.791682538716906,20.53664112032743,32.538736362679245,31.720895892575193,20.376461413017168,32.33291685049325,31.515076380389196,19.881622075452277,32.2176816742855,31.39984120418145,19.659657492209554,31.77487509020958,30.957034620105528,19.466572556828304
34,5.570693906081742,1.6985678572264247,5205315676.934381,0.230506102023763,139.6841400060865,inf,inf,29.52814633143319,inf,inf,28.069825292189122,38.34385722063541,37.387323641806056,27.382476214280466,34.93675259296164,33.98021901413229,27.017103290284005,32.700631626985796,31.74409804815644,26.734676309753794,31.703080055355407,30.746546476526053,26.369857311342088,31.5752657065861,30.618732127756747,26.175151748548814,31.28162475883358,30.325091180004225,25.040285509745082,31.072377686393267,30.115844107563913,24.721008552171448,30.546119792378477,29.589586213549122,24.460490972074254
35,3.759380501420439,2.5864383526956067,60398143014.15793,0.19654724420735184,212.64107752263382,inf,inf,29.52741205985728,37.971971918213995,37.49947711319942,28.561827738704867,36.70513933467391,36.23264452965933,26.4623150062291,34.01767693886041,33.545182133845834,25.458743305066175,33.305247925426684,32.83275312041211,25.372406309352353,33.2148490864568,32.742354281442225,25.28925215419289,33.198894712078626,32.72639990706405,25.26495129097564,33.0631758131186,32.59068100810402,24.91907245102559,32.92205049688157,32.44955569186699,24.433996231141816,32.479662231624665,32.00716742661009,23.892098427223385
36,6.206460316545913,3.114206649371145,601958942152.8722,0.5020821010359631,275.6709569712566,inf,inf,28.126875225105866,inf,inf,26.43931238484552,inf,inf,24.89099343590455,34.180892605249895,33.19693710277357,22.902532692620444,32.30831145577773,31.3243559533014,22.707898885295176,30.7789170806554,29.794961578179073,22.625483311636987,30.37414118504059,29.390185682564262,22.57607900968036,29.64417573357751,28.66022023110118,22.445914257384775,29.260159368650644,28.276203866174317,22.09005224493507,28.585042824806532,27.601087322330205,21.60086109555809
37,2.4387072184153564,0.6425387330837362,2095813748.0097575,0.21535423010360888,115.74389961585204,34.292023415426826,33.70966584487403,26.814051105506813,33.08888882742811,32.50653125687531,26.591289872413846,31.2295767788852,30.647219208332405,26.373251010379647,30.303729848532317,29.721372277979523,25.877018391675577,30.0778860360853,29.495528465532505,25.231948266590543,29.838297892553552,29.255940322000757,24.64075246369959,29.716328381723176,29.133970811170382,24.489336780892764,29.069711557911216,28.48735398735842,24.02768315766616,28.66332608265896,28.080968512106164,23.811648119124285,28.378935847953922,27.796578277401128,23.59564400059609
38,7.910905361667379,1.9343865998346679,20727833243.157253,0.3408813623450762,169.39550790893793,inf,inf,29.08991447144105,inf,inf,27.041598503553764,inf,inf,26.149502593187776,35.17434665422247,33.61877229517459,25.852424399976968,33.03984211099406,31.484267751946177,25.733553448879462,31.103127121074593,29.54755276202671,25.613519021045278,30.414649803008068,28.859075443960187,25.54911867846402,29.486134980181028,27.930560621133147,24.693441243599707,29.38792969457463,27.83235533552675,24.305906870646076,29.254977137456017,27.699402778408135,23.859744856679406
39,6.44697172656961,4.011520455625034,188492088069.97345,0.2860657578534762,266.90749709864764,inf,inf,inf,inf,inf,29.38810960135914,inf,inf,27.745395459763103,35.33395070640353,33.96802047996491,25.083335289659928,33.57895193307682,32.21302170663821,24.174992962196193,31.979392631978506,30.61346240553989,23.9925705159932,31.6016600709572,30.235729844518588,23.982781919619526,31.315393624934124,29.94946339849551,23.775416228688577,31.208545661886724,29.84261543544811,23.60939207275235,31.044477757604874,29.67854753116626,23.097911760259457
40,6.082549591898596,3.0718577150491755,58347128423.60593,0.29262985884951825,211.98032384747358,inf,inf,31.34841717471567,inf,inf,29.769059028245962,inf,inf,28.203901605277615,32.08131850685246,31.46070760125413,26.258168012839086,30.151100482870362,29.53048957727203,26.057300659111384,28.777871678264624,28.15726077266629,25.939805847993227,28.484717526271858,27.864106620673525,25.879221302976575,28.040941834664892,27.42033092906656,25.56868503271607,27.779146364666992,27.15853545906866,24.997010703608893,27.19360510953893,26.572994203940596,24.325151262466115
41,7.693881684781856,2.1495906055787204,76779491894.66661,0.5741140119267294,223.3123867298549,inf,inf,28.381554608201316,inf,inf,26.635788439719693,inf,inf,25.435541627587693,38.72246869600245,37.64266645167427,24.864527837412762,36.928957940154234,35.849155695826056,24.665183353449546,34.85016254259098,33.7703602982628,24.472990753414006,34.25967982012388,33.1798775757957,24.360407715822245,33.35289505389024,32.27309280956206,23.319556508268253,33.17254818056225,32.092745936234074,22.810564492812805,32.85923882465879,31.77943658033061,22.45267135034131
