wavelength,response_SCA01,response_SCA02,response_SCA03,response_SCA04,response_SCA05,response_SCA06,response_SCA07,response_SCA08,response_SCA09,response_SCA10,response_SCA11,response_SCA12,response_SCA13,response_SCA14,response_SCA15,response_SCA16,response_SCA17,response_SCA18,response
16580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16590.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2104853207207685e-05,0.0,2.2104853207207685e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.2104853207207685e-05,0.0,2.2104853207207685e-05,4.912189601601708e-06
16600.0,0.0,0.0,0.0,0.0,0.0,0.0,4.420970641441537e-05,2.2104853207207685e-05,6.631455962162305e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.420970641441537e-05,2.2104853207207685e-05,6.631455962162305e-05,1.4736568804805122e-05
16610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001326291192432,4.420970641441537e-05,0.0001547339724504,0.0,0.0,0.0,0.0,0.0,0.0,0.000110524266036,4.420970641441537e-05,0.0001768388256576,3.684142201200171e-05
16620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003094679449009,0.000110524266036,0.0003978873577297,0.0,0.0,0.0,0.0,0.0,2.2104853207207685e-05,0.0002652582384864,0.000110524266036,0.0004199922109369,9.087550762961709e-05
16630.0,0.0,0.0,0.0,0.0,0.0,2.2104853207207685e-05,0.0007073553026306,0.0002652582384864,0.0008841941282883,0.0,0.0,0.0,0.0,0.0,4.420970641441537e-05,0.0006189358898018,0.0002652582384864,0.0009284038347027,0.00020754001066765684
16640.0,0.0,0.0,0.0,0.0,0.0,6.631455962162305e-05,0.0015473397245045,0.0006189358898018,0.001923122229027,0.0,0.0,0.0,0.0,0.0,0.000110524266036,0.0013705008988468,0.000641040743009,0.0020115416418558,0.00046051777515014017
16650.0,0.0,0.0,2.2104853207207685e-05,0.0,0.0,0.0001547339724504,0.0032052037150451,0.0013483960456396,0.0038904541644685,0.0,0.0,2.2104853207207685e-05,0.0,0.0,0.0002652582384864,0.0028515260637297,0.0014147106052612,0.0041115026965406,0.0009603330671131065
16660.0,0.0,0.0,8.841941282883074e-05,2.2104853207207685e-05,2.2104853207207685e-05,0.0003978873577297,0.0062777783108469,0.0028073163573153,0.0075156500904506,0.0,0.0,8.841941282883074e-05,2.2104853207207685e-05,2.2104853207207685e-05,0.0006189358898018,0.0056146327146307,0.0029620503297658,0.0079135374481803,0.001909613707622644
16670.0,0.0,0.0,0.000221048532072,6.631455962162305e-05,6.631455962162305e-05,0.0009726135411171,0.0115829430805768,0.0055704230082163,0.0137050089884687,0.0,0.0,0.000221048532072,6.631455962162305e-05,8.841941282883074e-05,0.001392605752054,0.0104777004202164,0.00585778609991,0.0144344691443066,0.0035957227883724224
16680.0,0.0,2.2104853207207685e-05,0.0005305164769729,0.0001768388256576,0.0001989436788648,0.0021441707610991,0.0202922552442166,0.0103892810073876,0.0236964026381266,0.0,2.2104853207207685e-05,0.0005526213301801,0.0001547339724504,0.0001989436788648,0.0028957357701442,0.0185459718408472,0.0109419023375678,0.0249563792709374,0.006428828141096196
