wavelength,response_SCA01,response_SCA02,response_SCA03,response_SCA04,response_SCA05,response_SCA06,response_SCA07,response_SCA08,response_SCA09,response_SCA10,response_SCA11,response_SCA12,response_SCA13,response_SCA14,response_SCA15,response_SCA16,response_SCA17,response_SCA18,response
9200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9210.0,0.0,0.0,0.0,0.0,0.0,0.0,4.420970641441537e-05,0.0,4.420970641441537e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.420970641441537e-05,0.0,4.420970641441537e-05,9.824379203203415e-06
9220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001768388256576,6.631455962162305e-05,0.0001989436788648,0.0,0.0,0.0,0.0,0.0,0.0,0.0001768388256576,6.631455962162305e-05,0.0001989436788648,4.9121896016002564e-05
9230.0,0.0,0.0,0.0,0.0,0.0,2.2104853207207685e-05,0.0008399844218738,0.0002873630916936,0.0008399844218738,0.0,0.0,0.0,0.0,0.0,2.2104853207207685e-05,0.0008178795686666,0.0003094679449009,0.000862089275081,0.00022227657947245086
9240.0,0.0,0.0,4.420970641441537e-05,2.2104853207207685e-05,2.2104853207207685e-05,0.0001547339724504,0.003094679449009,0.0011936620731892,0.0031609940086306,0.0,0.0,4.420970641441537e-05,2.2104853207207685e-05,2.2104853207207685e-05,0.0001547339724504,0.0030725745958018,0.0012599766328108,0.0032052037150451,0.0008596331802802756
9250.0,0.0,0.0,0.0001989436788648,6.631455962162305e-05,0.000110524266036,0.000751565009045,0.0097261354111713,0.0042883415221982,0.0099250790900362,0.0,0.0,0.0001989436788648,8.841941282883074e-05,0.000110524266036,0.0007073553026306,0.0096598208515497,0.0045314949074775,0.0100798130624867,0.0028024041677137362
9260.0,2.2104853207207685e-05,4.420970641441537e-05,0.0008841941282883,0.0003757825045225,0.0005968310365946,0.002984155182973,0.0258847831056402,0.0128650245665948,0.0264374044358203,2.2104853207207685e-05,4.420970641441537e-05,0.0009062989814955,0.0004642019173513,0.0005968310365946,0.0028736309169369,0.0257079442799825,0.0136165895756399,0.0268352917935501,0.007842310698957097
9270.0,0.000110524266036,0.000221048532072,0.0034704619535316,0.0016578639905405,0.0024094289995856,0.0099913936496578,0.0586883852651364,0.0328036021594962,0.0599704667511544,0.000110524266036,0.000221048532072,0.0035367765131532,0.0019894367886486,0.0024315338527928,0.0095714014387209,0.058224183347785,0.034704619535316,0.0609209754390643,0.01894631529337774
9280.0,0.0005747261833873,0.0011052426603603,0.0112292654292615,0.0059241006595316,0.0082451102462884,0.0278521150410816,0.114105252255606,0.0713544661528664,0.1167357297872637,0.0005968310365946,0.0010831378071531,0.0115166285209552,0.0069409239070632,0.00831142480591,0.0265921384082708,0.1131326387144889,0.0755543882622358,0.1186588520162908,0.039972942883033845
9290.0,0.0024978484124144,0.0044209706414415,0.0303941731599105,0.0177944068318021,0.0234974589592617,0.0650987926952266,0.1920690695174275,0.1334469988119128,0.19679950810377,0.0026525823848649,0.0043988657882343,0.03118994787537,0.0202922552442166,0.0236521929317122,0.0620483229526319,0.1903227861140581,0.1413163265536787,0.2001373409380583,0.07455721377311067
