wavelength,response_SCA01,response_SCA02,response_SCA03,response_SCA04,response_SCA05,response_SCA06,response_SCA07,response_SCA08,response_SCA09,response_SCA10,response_SCA11,response_SCA12,response_SCA13,response_SCA14,response_SCA15,response_SCA16,response_SCA17,response_SCA18,response
7490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,0.0,0.0,0.0,0.0,0.0,0.0,6.631455962162305e-05,2.2104853207207685e-05,6.631455962162305e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.631455962162305e-05,2.2104853207207685e-05,6.631455962162305e-05,1.7192663605605976e-05
7510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003315727981081,0.000110524266036,0.0003094679449009,0.0,0.0,0.0,0.0,0.0,0.0,0.0003315727981081,0.000110524266036,0.0003315727981081,8.473527062762222e-05
7520.0,0.0,0.0,0.0,0.0,0.0,4.420970641441537e-05,0.0014147106052612,0.0005084116237657,0.001392605752054,0.0,0.0,0.0,0.0,0.0,4.420970641441537e-05,0.0014147106052612,0.0005305164769729,0.0014147106052612,0.00037578250452250165
7530.0,0.0,0.0,6.631455962162305e-05,2.2104853207207685e-05,4.420970641441537e-05,0.0003094679449009,0.0050620113844505,0.0020999610546847,0.0050399065312433,0.0,0.0,6.631455962162305e-05,4.420970641441537e-05,4.420970641441537e-05,0.0003094679449009,0.0051283259440721,0.0021662756143063,0.0051062210908649,0.0014171667000620722
7540.0,0.0,2.2104853207207685e-05,0.0003978873577297,0.0001547339724504,0.0002652582384864,0.001392605752054,0.0151418244469372,0.0071840772923424,0.0152081390065588,0.0,2.2104853207207685e-05,0.0003757825045225,0.0001989436788648,0.0002431533852792,0.0014810251648829,0.0154070826854237,0.0074493355308289,0.0153628729790093,0.0044614962056547
7550.0,4.420970641441537e-05,8.841941282883074e-05,0.0017683882565766,0.0007736698622522,0.0012378717796036,0.005327269622937,0.0379761378099828,0.0205575134827031,0.0383961300209197,4.420970641441537e-05,8.841941282883074e-05,0.0017020736969549,0.0009947183943243,0.0011936620731892,0.0056146327146307,0.0387055979658206,0.021286973638541,0.0387055979658206,0.011916971973485709
7560.0,0.0002873630916936,0.0005526213301801,0.0064767219897118,0.0031388891554234,0.0047746482927568,0.0165565350521985,0.0803511414081999,0.0492496129456587,0.0816995374538396,0.0002873630916936,0.0005747261833873,0.0062556734576397,0.0039346638708829,0.0046420191735136,0.0174849388869012,0.0820753199583621,0.0509737914958209,0.0822521587840198,0.02730931809010464
7570.0,0.0014147106052612,0.0025199532656216,0.0194743756755499,0.0105661198330452,0.0151860341533516,0.0424855278642531,0.1448088933604175,0.099737097670921,0.1480362019286698,0.0014368154584684,0.0026304775316577,0.0187891252261265,0.0127987100069732,0.0147439370892075,0.0448949568638388,0.1481909359011203,0.1032517693308671,0.1488761863505437,0.05443565711754968
7580.0,0.0056809472742523,0.0093282480534416,0.0483433139641632,0.0291120916738925,0.0397445260665594,0.0905856884431371,0.2252042444750318,0.1725504841354631,0.2314157082262572,0.0058135763934956,0.0097261354111713,0.0466633451204154,0.0343067321775863,0.0385066542869557,0.0957140143872092,0.2309294014556986,0.1786293187674453,0.232454636326996,0.09581717036884285
