wavelength,response_SCA01,response_SCA02,response_SCA03,response_SCA04,response_SCA05,response_SCA06,response_SCA07,response_SCA08,response_SCA09,response_SCA10,response_SCA11,response_SCA12,response_SCA13,response_SCA14,response_SCA15,response_SCA16,response_SCA17,response_SCA18,response
19340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2104853207207685e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.2104853207207685e-05,0.0,0.0,2.456094800800854e-06
19360.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2104853207207685e-05,0.0,4.420970641441537e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.2104853207207685e-05,0.0,2.2104853207207685e-05,6.140237002002135e-06
19370.0,0.0,0.0,0.0,0.0,0.0,0.0,6.631455962162305e-05,0.0,8.841941282883074e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.631455962162305e-05,2.2104853207207685e-05,4.420970641441537e-05,1.596461620520555e-05
19380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001547339724504,2.2104853207207685e-05,0.0001989436788648,0.0,0.0,0.0,0.0,0.0,0.0,0.0001768388256576,4.420970641441537e-05,0.000110524266036,3.929751681280128e-05
19390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003315727981081,4.420970641441537e-05,0.0004199922109369,0.0,0.0,0.0,0.0,0.0,0.0,0.0003757825045225,8.841941282883074e-05,0.0002652582384864,8.473527062761924e-05
19400.0,0.0,0.0,0.0,0.0,0.0,2.2104853207207685e-05,0.0007073553026306,0.000110524266036,0.0008841941282883,0.0,0.0,0.0,0.0,0.0,2.2104853207207685e-05,0.0007957747154594,0.000221048532072,0.0005968310365946,0.00018666320486085083
19410.0,0.0,0.0,0.0,0.0,0.0,4.420970641441537e-05,0.0014368154584684,0.0002873630916936,0.0017683882565766,0.0,0.0,0.0,0.0,0.0,4.420970641441537e-05,0.0015915494309189,0.0004863067705585,0.001282081486018,0.00038560688372571287
19420.0,0.0,0.0,0.0,0.0,0.0,8.841941282883074e-05,0.0027852115041081,0.0006189358898018,0.0034041473939099,0.0,0.0,0.0,0.0,0.0,8.841941282883074e-05,0.0030725745958018,0.0010168232475315,0.0026304775316577,0.0007613893882482479
19430.0,0.0,0.0,2.2104853207207685e-05,0.0,0.0,0.000221048532072,0.0051504307972793,0.0013262911924324,0.0062556734576397,0.0,0.0,2.2104853207207685e-05,0.0,0.0,0.000221048532072,0.0056367375678379,0.0020336464950631,0.0050620113844505,0.0014417276480700734
